protein_id,amplitude,amplitude_err,tau,tau_err,offset,offset_err,new_half_life,bins,exp_rmse,protein_groups,desc,used_for_analysis,GO,0h_A,025h_A,0.5h_A,1h_A,2h_A,4h_A,8h_A,20h_A,28h_A,0h_B,025h_B,0.5h_B,1h_B,2h_B,4h_B,8h_B,20h_B,28h_B,0h_C,025h_C,0.5h_C,1h_C,2h_C,4h_C,8h_C,20h_C,28h_C
Tb927.10.9380,,,,,,,,none,,Tb927.10.9380,"SEP domain/UBX domain containing protein, putative",0,GO:0005515|protein binding; GO:0005929|cilium,,,,,0.6578251674303842,0.4135702477965792,0.16738845649996148,,,,,,,,,,,,,,,,0.6644047500249476,,,,
Tb927.10.9390,,,,,,,,none,,Tb927.10.9390,"Macrocin-O-methyltransferase (TylF), putative",0,GO:0005739|mitochondrion; GO:0020023|kinetoplast,,,,,,,,,,,,,,,,,,,,,,,,,,0.3967826235620721,
Tb927.10.940,,,,,,,,none,,Tb927.10.940,"hypothetical protein, conserved",0,GO:0005737|cytoplasm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tb927.10.9400,0.8921406468162858,0.060699556579494475,15.543450380582545,8.225738333491732,0.1200207129585522,0.15757534584307115,12.993609424986673,5.0,0.02354191322066106,Tb927.10.9400,splicing factor 1,1,"GO:0005634|nucleus; GO:0003723|RNA binding; GO:0005515|protein binding; GO:0003714|transcription corepressor activity; GO:0000398|mRNA splicing, via spliceosome; GO:0000245|spliceosomal complex assembly; GO:0005654|nucleoplasm",,,,,,0.7950133523351602,0.6667599157261624,0.3607100949400846,0.29248168484830833,,,,,0.8495217913311159,0.8025371118735106,0.6548169031032571,0.30873374437142403,0.2571185165378421,,,,0.8963086828780396,,0.7360310893395489,0.6519532916620066,0.3289222503433561,0.27742756822241843
Tb927.10.9410,,,,,,,,none,,Tb927.10.9410,Selenophosphate synthetase 2,0,"GO:0016260|selenocysteine biosynthetic process; GO:0004756|selenide, water dikinase activity; GO:0005524|ATP binding; GO:0005654|nucleoplasm; GO:0006418|tRNA aminoacylation for protein translation",0.8354145879522283,0.7363746098486172,,,,0.7353291646333852,0.5667928789690447,0.3549505299522925,0.2555999924895323,,,,0.9093260117729192,,,,,0.2432058518349535,,,,,,,0.6664937654243442,,
Tb927.10.9420,,,,,,,,none,,Tb927.10.9420,"mitochondrial chaperone BCS1, putative",0,GO:0034551|mitochondrial respiratory chain complex III assembly; GO:0032979|protein insertion into mitochondrial inner membrane from matrix; GO:0005524|ATP binding; GO:0009060|aerobic respiration; GO:0005739|mitochondrion; GO:0008320|protein transmembrane transporter activity,,,,,,,,,,,,,,,,,,,,,,,,,0.7237293163689104,,
Tb927.10.9430,0.8945591872152885,0.30914522705449976,17.6107881227108,7.9830027362127645,0.10626845326006018,0.3104478254227573,14.408493547282793,6.0,0.0190149272913427,Tb927.10.9430,"phosphoribosylpyrophosphate synthetase, putative",1,GO:0005524|ATP binding; GO:0009165|nucleotide biosynthetic process; GO:0004749|ribose phosphate diphosphokinase activity; GO:0000287|magnesium ion binding; GO:0005737|cytoplasm,,,0.9675831985850633,0.9689025703670716,0.9144675324675324,0.7859479152533076,0.6602653312341825,0.4241268544057388,0.31473605510546765,0.9910865394853678,0.9865224811511712,0.9805561287473163,0.9693645684830451,0.9054801042156864,0.7892285837036387,0.6588124120504946,0.36616331176098016,0.31714880139936125,,0.9861310661823012,0.9823964112982012,0.9681093754649804,0.9171969463067042,0.7886327476154453,0.6491770898926796,0.4226930588659389,0.3307737235530885
Tb927.10.9440,0.9510938739304512,,27.21147436773295,,1.6776824374176158e-10,,18.839985435204376,10.0,0.029416777973442405,Tb927.10.9440,NADH dehydrogenase,1,"GO:0016491|oxidoreductase activity; GO:0008137|NADH dehydrogenase (ubiquinone) activity; GO:0006120|mitochondrial electron transport, NADH to ubiquinone; GO:0020023|kinetoplast; GO:0005739|mitochondrion; GO:0005737|cytoplasm; GO:0055114|oxidation-reduction process",0.9473634956296062,0.9333401766561604,,0.9323321956769056,0.9399299833330076,0.8263228032309755,0.6754310797103984,0.3878423513694055,0.3457789144074227,0.9488716266709164,0.9387686485751792,,0.9270110025666024,0.9171583370885426,0.8087928812204356,0.6631293980858836,0.37751162552008893,0.33513885497369417,0.9503747986317382,0.9338288269664932,0.9458584654589546,0.9310073193947548,0.9367267114268212,0.8020597439296299,0.6869700009118264,0.4343267373357808,0.3165643566984276
Tb927.10.9560,,,,,,,,none,,Tb927.10.9560,"oxidoreductase, putative",0,"GO:0016491|oxidoreductase activity; GO:0008270|zinc ion binding; GO:0020022|acidocalcisome; GO:0004024|alcohol dehydrogenase activity, zinc-dependent; GO:0055114|oxidation-reduction process",,,,,,0.7978922386919008,0.6444581814678634,0.3770774158457727,0.26509216823932685,,,,0.8800512826958609,,,0.6509516686439366,,0.23600295626191464,,,,,0.9293867624827464,,0.6324397824397824,0.3253246606249481,0.2310908498484731
Tb927.10.9570,0.9364332368514974,0.1861577610743444,25.65974079151011,8.577150689923549,1.1590728377086634e-13,0.0007781324391916907,17.764405677074006,10.0,0.02381039342081976,Tb927.10.9570;Tb11.v5.0579,"paraflagellar rod component, putative;hypothetical protein, conserved",1,GO:0005515|protein binding,0.9388401516095164,0.925144875355759,0.9363304668160541,0.9567089213106912,0.9019396947968376,0.8330290479045179,0.703631469069333,0.40140059926137545,0.30847340944294643,0.9373949795227868,0.923263752133386,0.9183269940105984,0.9223547223999876,0.8829973160227201,0.8384401114206128,0.7087399124426393,0.4236939398810481,0.29993892960248725,0.9390451131941018,0.92365301930364,0.921062115293134,0.9267141867713264,0.8844419774344103,0.8248844629494501,0.7479525590144754,0.399219163578613,0.3139685078115389
Tb927.10.9590,,,,,,,,none,,Tb927.10.9590;Tb927.10.9590,"hypothetical protein, conserved;hypothetical protein, conserved",0,GO:0005515|protein binding,,,,,,,,0.3230577832699461,0.21991607059813545,0.7390262923351159,,,0.3832592390124687,0.6481140462280924,,0.5829649461428305,0.2434457135297231,,,,0.768399694946851,,,0.7251824817518249,0.6582391791662279,0.3602058252577659,
Tb927.10.9640,0.8213193989243921,0.10241754539913303,19.654475548265637,5.445807878149082,0.12771367499092334,0.12079917806537607,16.918384640174565,9.0,0.04020654481752599,Tb927.10.9640,"hypothetical protein, conserved",1,none,,0.8828343449498739,,,,0.8791315618924173,0.6700763358778626,0.4376218979084,0.3324341279799247,,0.7955065686155202,,,0.8621389059618929,0.8256616403850799,0.6642042939353696,0.4190562430828051,0.322142621624052,,0.8897089993267336,0.8918626180336975,,0.8859012453926964,0.8431192397140314,0.675755939524838,0.4458275023937541,0.2935237007424329
Tb927.10.9650,0.886129866709255,0.045091916165192224,21.729463521227473,1.502670501833196,0.059741563635261626,0.045916389841069424,16.554662323756116,9.0,0.010373926679237882,Tb927.10.9650;Tb11.v5.0399,"Nucleoporin NUP152;hypothetical protein, conserved",1,GO:0031080|nuclear pore outer ring; GO:0005634|nucleus; GO:0005643|nuclear pore,0.9527676775134276,0.9292844273182792,0.9273334280437562,0.9177002639101364,0.8862928194269326,0.7945527764997178,0.6656700143960883,0.4168202590451182,0.3182172387503317,,,0.9323602278201948,0.9248554913294798,0.8503107115199365,0.7644387176469962,0.6740941709075148,0.4022919049571617,0.2956121411517416,,0.9229523870426376,0.93111821392997,0.8816414874141445,0.9391406232396746,0.7951546820260079,0.6718649258542876,0.4113234421364985,0.3096401903790875
Tb927.10.9660,,,,,,,,none,,Tb927.10.9660,"Splicing factor CRN, putative",0,GO:0005515|protein binding; GO:0005634|nucleus; GO:0006396|RNA processing,,,,,,,,,,,,,,,,0.5833772160786379,,,,,,,,,,,
Tb927.10.9670,,,,,,,,none,,Tb927.10.9670,"ADP-ribosylation factor family, putative",0,GO:0005525|GTP binding,,,,,,,,0.3566145901711085,,,,,,,,,,,,,,,,,0.5118628777627424,,
Tb927.10.9680,,,,,,,,none,,Tb927.10.9680,"SET domain containing protein, putative",0,GO:0005515|protein binding,,,,,,,,,,,,,,,,,,,,,,,0.9022836052796642,,,,
Tb927.10.9690,,,,,,,,none,,Tb927.10.9690,predicted C2 domain protein,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tb927.10.970,0.7334754435819133,,60.40946493109117,,6.520159967493555e-10,,41.85107904333007,10.0,0.036474502575530365,Tb927.10.970,"Tetratricopeptide repeat, putative",1,GO:0005515|protein binding,,0.9289379296602571,0.9047166775249412,,0.7098552031664913,0.6430664180730769,0.6225729380489283,0.4006600899463224,,,,,,0.7093212428323776,0.7403759854457247,0.6291696138067621,,,,,,,,0.8252297186469614,0.6911821121280212,0.5521410579345088,0.3257817971438141
Tb927.10.9700,0.9770759188669298,,17.007786806305067,,5.951166226481063e-10,,11.76732817623171,3.0,0.026322525978087975,Tb927.10.9700;Tb11.v5.0773,"Flagellum attachment zone protein 22;hypothetical protein, conserved",1,none,,,0.9095760401957242,,0.9318377177074008,0.7745745050364709,0.5957946457603237,0.28270804240346503,0.17213879193319154,,,0.9262175561388158,0.9477473273601617,0.9006008456345969,0.7822365918600228,0.5799851322170696,0.28771615705746445,0.1536326329059941,,0.9123390890295996,0.908064249910957,,0.8928743740329746,0.7800578892682204,0.604057003466427,0.25493988589478744,0.1845376494992312
Tb927.10.9720,0.9457453202884608,0.03492813633946152,11.05833688958951,1.6976047758611352,0.06807118274976309,0.044925665303200316,8.46719397058825,1.0,0.030945705136419838,Tb927.10.9720,RNA-editing-associated protein 1,1,GO:0009451|RNA modification; GO:0031019|mitochondrial mRNA editing complex,,,,0.9615042199351876,0.8680099424824986,0.727680635714408,0.5013063357282822,0.2193823539840042,,,,,0.8940626943666787,,0.6360411977354886,0.5641100488944026,0.12382391763835066,0.16786764444061295,,,,,0.8495861410681976,0.6496794267395815,0.5211795423130088,0.1807547791518965,0.13087768459669286
Tb927.10.9740,0.8623042078057264,0.01972695540644471,18.675688079388724,1.1877419046631834,0.0908592905513479,0.023829731966395318,14.999368400805215,7.0,0.033598222455835984,Tb927.10.9740,Regulatory particle triple-A ATPase subunit 6,1,GO:0005838|proteasome regulatory particle; GO:0005524|ATP binding; GO:0016887|ATPase activity; GO:0006511|ubiquitin-dependent protein catabolic process; GO:0030163|protein catabolic process; GO:0005654|nucleoplasm; GO:0005737|cytoplasm; GO:0016787|hydrolase activity,,0.7682634603558326,0.9221433664812566,0.9649881875720784,0.8803633514583206,0.8381931226095372,0.6559003081912754,0.400993682548039,0.28383234303472105,,0.9316405467429884,,0.9158763388263442,0.9382938065421838,0.8137890945327341,0.6482174983977947,0.4548737879323205,0.2860351241237949,0.928824944178236,0.9283941929104004,0.9332387393599552,0.9116765600383336,0.9081437598219676,0.7895603012643033,0.6545785092335661,0.4233055411497187,0.27952562369423617
Tb927.10.9750,,,,,,,,none,,Tb927.10.9750;Tb11.v5.0817,"ubiquitin-protein ligase, putative;ubiquitin-protein ligase, putative",0,GO:0004842|ubiquitin-protein transferase activity; GO:0005737|cytoplasm; GO:0005488|binding,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tb927.10.9760,,,,,,,,none,,Tb927.10.9760,alternative oxidase,0,GO:0009916|alternative oxidase activity; GO:0005739|mitochondrion; GO:0020023|kinetoplast; GO:0055114|oxidation-reduction process,,,,,,,,0.3670648247744214,0.2637789816011845,,,,,,0.8086845914791511,,0.3881391619301136,,,,,,0.9415996261307876,,,0.39869551608897147,
Tb927.10.9770,,,,,,,,none,,Tb927.10.9770;Tb11.v5.0848,"gamma-tubulin complex component 2;gamma-tubulin complex subunit, putative",0,GO:0036064|ciliary basal body; GO:0007020|microtubule nucleation; GO:0000922|spindle pole; GO:0008275|gamma-tubulin small complex; GO:0043015|gamma-tubulin binding; GO:0005815|microtubule organizing center; GO:0007052|mitotic spindle organization; GO:1904158|axonemal central apparatus assembly; GO:0043622|cortical microtubule organization; GO:0000226|microtubule cytoskeleton organization; GO:0000930|gamma-tubulin complex,,,,,,0.8909625978469131,0.7163171217160171,0.4092181578392583,,,,,,,,,,,,,,,,0.8110655737704918,,0.4140045259637144,0.2197600403892414
Tb927.10.9780,0.9930504514798189,,16.000589155477826,,3.4020049000105246e-09,,11.069192008662482,3.0,0.04942579461797848,Tb927.10.9780,"ATP-dependent DEAD/H RNA helicase, putative",1,GO:0005634|nucleus; GO:0005524|ATP binding; GO:0008026|ATP-dependent helicase activity; GO:0005730|nucleolus; GO:0003676|nucleic acid binding,0.3226462966229325,,,,0.8310232227135044,0.6659715054850346,0.6681725325395436,0.26977855137277823,0.16912191847056654,,,0.942147977999772,0.9463171978743304,0.8747815015193712,0.7275996584321736,0.5472444602734635,0.283444237573194,0.2621981459581124,,,0.9463963455648391,0.9500147746281924,0.8340865206852636,0.671082893643339,0.4946216980867811,0.26858058260612955,0.2085697840905307
Tb927.10.980,,,,,,,,none,,Tb927.10.980;Tb11.v5.0760,"RNA polymerase III transcription factor (TF)IIIC subunit, putative;RNA polymerase III transcription factor (TF)IIIC subunit, putative",0,GO:0005654|nucleoplasm; GO:0005737|cytoplasm,,,,,,,,0.3236020719883119,,,,,,,,0.5916356409036195,0.31195274656727223,,,,,,,,0.6555896265658799,,
Tb927.10.9800,,,,,,,,none,,Tb927.10.9800,60S ribosomal protein L22,0,GO:0006412|translation; GO:0005840|ribosome; GO:0005622|intracellular; GO:0003735|structural constituent of ribosome; GO:0005730|nucleolus; GO:0005737|cytoplasm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tb927.10.9810,0.8566631290291322,0.0014642946697717401,15.467450230242735,0.37400674179473453,0.1809670396725107,0.006148770473455277,14.362710122991182,6.0,0.0031800367999996085,Tb927.10.9810,"hypothetical protein, conserved",1,GO:0005515|protein binding; GO:0005739|mitochondrion; GO:0005737|cytoplasm,,,,,0.9129547875774792,0.8410857568585048,0.6937016014200168,0.4258594796809382,0.32185567827035744,,,,,0.9288713459058046,0.8407735432975965,0.6906441992731776,0.4018948346564855,,,0.9047765598529671,,,0.9409942220297048,0.8540735703397597,0.692685370741483,,0.3204125089316502
Tb927.10.9820,0.936551108062005,0.02005144715949897,18.447034230881034,0.7346951769814879,0.05958240119946968,0.02036152452635609,13.975467721993239,6.0,0.017493027170544042,Tb927.10.9820;Tb11.v5.0565,"mitochondrial intermediate peptidase;mitochondrial intermediate peptidase, putative",1,GO:0004222|metalloendopeptidase activity; GO:0006508|proteolysis; GO:0005739|mitochondrion; GO:0034982|mitochondrial protein processing,,,,0.9553371815022321,0.9058436758311148,0.8085178109899989,0.6813984588932052,0.42050202546954063,0.26393685249136656,,0.9821163538776548,0.8883708916826072,0.9227594339622642,0.9259327819448662,0.7850417388681932,0.662156332808057,0.3999462467450642,0.25529579072886155,,0.9852508157242891,0.9880885296232244,0.9488122745145728,0.8743228368549414,0.7559959300353698,0.6717494255397277,0.369906673634114,0.2713569664390527
Tb927.10.9830,0.832045684267489,0.018748762386721258,13.833297094073494,0.5408791331381491,0.1359903375488285,0.019982469829735682,12.030050692160403,4.0,0.018605489471403683,Tb927.10.9830,"Mitochondrial ATP synthase subunit, putative",1,GO:0005739|mitochondrion; GO:0020023|kinetoplast; GO:0005753|mitochondrial proton-transporting ATP synthase complex,0.9504306151954458,,0.9150824889037767,0.9077599702182088,0.8611655163172856,0.7263971913843817,0.5861451535890498,0.3288441727386887,0.24614070325915216,,,0.9239279093091816,0.906450802407758,0.8573951370442803,0.7477954866297032,0.602084902294978,0.31622402861842624,0.2441702334769601,,,0.9097546095507252,0.8949184053762478,0.8585252840546793,0.6839936288018608,0.6030534351145039,0.2998035494289614,0.2534079036703363
Tb927.10.9840,0.8867992402779168,0.04049335147739802,11.714578723989264,1.431601717662936,0.17741828476797838,0.039573681459117695,10.706406605732807,3.0,0.029123534392725182,Tb927.10.9840,"chaperone protein DnaJ, putative",1,GO:0051082|unfolded protein binding; GO:0005634|nucleus; GO:0005730|nucleolus; GO:0006457|protein folding,,,,0.9796331822554112,0.928239651251576,0.7331991395471392,0.6381091390002177,0.3585905112851221,0.2627926853575398,,,,,0.9409936839260984,0.7409618264097083,0.6246387022183684,0.3098748840642804,0.25838007980095473,,,,,0.9372571256723484,0.7567162091719324,0.6276625958534507,0.361308211994208,0.2526678520080194
Tb927.10.9850,,,,,,,,none,,Tb927.10.9850,"amino acid transporter, putative",0,GO:0005275|amine transmembrane transporter activity; GO:0005737|cytoplasm; GO:0006865|amino acid transport,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tb927.10.9860,,,,,,,,none,,Tb927.10.9860,"Mitochondrial N(5)-glutamine methyltransferase MTQ1, putative",0,GO:0006479|protein methylation; GO:0008276|protein methyltransferase activity; GO:0006451|translational readthrough; GO:0020023|kinetoplast; GO:0008757|S-adenosylmethionine-dependent methyltransferase activity; GO:0008168|methyltransferase activity; GO:0005739|mitochondrion; GO:0005737|cytoplasm,,,,,,,,,,,,,,,,,,,,,,,,,0.6255775521904826,,
Tb927.10.9870,,,,,,,,none,,Tb927.10.9870,Component of motile flagella 12,0,GO:0060285|cilium-dependent cell motility; GO:0097014|ciliary plasm; GO:0005737|cytoplasm,0.9654366846728459,,,,,0.5887262911131633,,,,0.9553453129553572,,,,,0.6697140210090331,0.42110269618417423,,,0.9549727910678606,,,,,0.5362770978321734,0.4613558427855448,,
Tb927.11.4300,0.7964050208034432,0.04027231134238056,11.873331908408696,1.57465668874206,0.1878915327309132,0.04368020122562445,11.395001581081784,3.0,0.0151562882031333,Tb927.11.4300;Tb927.10.9880,"60S ribosomal protein L18, putative;60S ribosomal protein L18, putative",1,GO:0003735|structural constituent of ribosome; GO:0005730|nucleolus; GO:0005840|ribosome; GO:0005737|cytoplasm,0.9499028290808472,0.9392151683249684,0.9643853742254129,0.9132323097557036,0.8891086969731752,0.7512513549703501,0.5771504067867325,0.3286381720396209,0.26491448046823945,0.9828952701904128,0.97116390258479,0.929887324107522,0.9415006974079241,0.8862564074043177,0.7979052107881646,0.5511860261523283,0.3068897512564413,0.26212752241439274,0.9550927114613916,0.9729448366543216,0.9269326239763684,0.9189498666861948,0.8671977307053473,0.7452475727647283,0.5841986354237679,0.34709549930155703,0.30397557689355825
Tb927.10.9890,,,,,,,,none,,Tb927.10.9890;Tb11.v5.0458,"hypothetical protein, conserved;hypothetical protein, conserved",0,GO:0020015|glycosome; GO:0005737|cytoplasm,,,,,,,0.7208047483234409,0.4019523001834608,0.306496104573864,,,,,,,0.7687542958360615,0.4608064966060192,0.34960705693664795,,,,,,0.8824112885163025,0.7999445676274946,0.4925411522633745,0.2597392587686871
Tb927.10.9900,0.9015425443674029,0.07791492789565893,15.574551768233786,3.7563382501588936,0.1173183566788849,0.09207881636649347,12.94083081821602,4.0,0.013095402212503084,Tb927.10.9900,"ABC1 protein, putative",1,GO:0004672|protein kinase activity; GO:0005739|mitochondrion; GO:0005737|cytoplasm; GO:0020023|kinetoplast,,,,,,,0.6860049178912155,0.4188050041245466,0.2875931693118239,,,,0.9275930527288392,0.9101833641684588,0.8097037051005633,0.6671395713763676,0.35968551222788514,0.2506814767482173,0.9459154694040744,,0.9359248510768292,,0.9102462523760284,,0.6163958629463551,0.3808581953646201,0.2345528755959305
Tb927.10.9910,0.9765363921711006,,20.341719069617017,,3.278486149227433e-09,,14.07823398257204,6.0,0.023829244069698958,Tb927.10.9910,"PSP1 C-terminal conserved region, putative",1,GO:0003729|mRNA binding; GO:0020022|acidocalcisome; GO:0005737|cytoplasm,,,,,,0.7690117758702497,0.6487370311409458,0.3686145609189949,0.25523398912512746,0.9833902223862268,,,,,0.6864105454860809,0.6920518695422015,0.3566254087842033,,0.9420902223627086,0.9254025864195357,0.9269688942307318,0.908015264283748,0.9006423270364884,0.8086554012603872,0.6647042000041854,0.3670382467281504,0.23037216132429505
Tb927.10.9920,0.9343200453150916,0.010685638062502851,6.8195335234152905,0.6674431002942575,0.12276212057699888,0.00949697945179192,5.661607182247108,1.0,0.02468237716074315,Tb927.10.9920,"hypothetical protein, conserved",1,GO:0005634|nucleus; GO:0031981|nuclear lumen; GO:0005515|protein binding; GO:0005730|nucleolus; GO:0005737|cytoplasm,,,0.9670285442953792,0.9269456645213876,0.7613449602660529,0.6408978717459134,0.4635899838087189,0.20495257812342454,0.1303873867654059,0.9620833478808518,,,,0.8189664290398324,0.6019866785848159,0.4416724500004507,0.2064416949740894,0.13912047518845058,,,,0.9335235662026976,0.7204084113285524,0.6361004493233949,0.3828695673417536,0.18044803105082755,0.13830176318571122
Tb927.10.9930,,,,,,,,none,,Tb927.10.9930;Tb11.v5.0794,"PHD-zinc-finger like domain containing protein, putative;PHD-zinc-finger like domain containing protein, putative",0,GO:0031981|nuclear lumen; GO:0005654|nucleoplasm,,,,,,,0.4780221677428266,0.3404168664387976,,,,,,,,,,,,,,,,,,,
Tb927.10.9950,,,,,,,,none,,Tb927.10.9950,"hypothetical protein, conserved",0,GO:0005737|cytoplasm,,,,,,0.8352643998940893,0.6730694473028287,,0.2885440566054259,,,,,,,,,,,,,0.9149072459818478,,0.6999323867478026,0.5728419044017157,,
Tb927.10.9960,,,,,,,,none,,Tb927.10.9960,"hypothetical protein, conserved",0,GO:0005739|mitochondrion; GO:0020023|kinetoplast,,,,,,,0.7152570722129299,,,,,,,,0.8274383665400278,0.7317080284306835,,0.29433531916915634,,,,,,,0.7231259595582685,0.4067609138985863,0.335043066894177
Tb927.10.9970,0.7378973823090549,0.14407174728237224,7.9467737143762704,2.5465689528296545,0.302174722891128,0.1471641225445231,9.65666915646484,2.0,0.05619740511992593,Tb927.10.9970,"hypothetical protein, conserved",1,GO:0005739|mitochondrion,,,,,,0.8003331331951734,0.6867253362932425,0.4072841560362358,0.2989109480377471,,,0.9168955414579738,0.967250100616054,0.8742718980107704,0.6949882827563704,0.7115615802346308,0.35245306503474744,0.32547997567544085,,0.9254156236633782,0.925071195487314,0.9700940349776797,0.8753528793228961,0.8360195109630776,0.6715425112701365,0.42588659587257055,0.3214159130547689
Tb927.10.9980,,,,,,,,none,,Tb927.10.9980,"hypothetical protein, conserved",0,GO:0036064|ciliary basal body; GO:0031981|nuclear lumen; GO:0097014|ciliary plasm; GO:0005737|cytoplasm,,,,,,,0.6980471765770921,0.30697919050544226,,,,,,,,0.7048796881301249,,,,,,,,,,0.44247391952309983,
Tb927.10.9990,0.9702749844518208,0.044397977580938205,21.570113026363106,2.578315966159181,0.029108949637616236,0.057065484663425765,15.585768377018907,8.0,0.005084471218172947,Tb927.10.9990,"non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family, putative",1,GO:0047429|nucleoside-triphosphate diphosphatase activity; GO:0009143|nucleoside triphosphate catabolic process,,,,,,0.836923004495916,0.7139512030340719,0.4422925357067338,0.2706615944213856,,,,0.9707442815533756,,0.8514691336244575,0.6894142403866703,0.3898410343548651,0.2917180584168765,,,,,,0.8217636344891577,0.7055075415611582,0.4357925835187304,0.31211175100297656
Tb927.11.10000,,,,,,,,none,,Tb927.11.10000,"Charged multivesicular body protein 3, putative",0,GO:0007034|vacuolar transport; GO:0005737|cytoplasm; GO:0005545|1-phosphatidylinositol binding; GO:0016192|vesicle-mediated transport,,,,,,0.8341794680740171,0.7023838838662774,,0.27722925023141004,,,,,,,0.6506650696589548,,,,,,,0.9307048234374196,0.8348042566650682,0.6891418281216931,0.4100025147742989,0.27886087811121524
Tb927.11.10010,1.0022852230198165,0.16520175741340964,23.58325873622725,5.721621664065276,0.017451167767493336,0.17033767317529208,16.73878516682869,9.0,0.02890157717386298,Tb927.11.10010,"vacuolar sorting-associated protein-like, putative",1,"GO:0042147|retrograde transport, endosome to Golgi; GO:0030904|retromer complex",,,,,0.9373194586732148,0.8526180402344409,0.709572188522755,0.3718031101400848,0.3205891657193711,,,,,,0.8045406947976479,0.7398742962304465,0.3753810165166229,0.3649027764341685,,,,,0.9392290443542156,0.8124802027241051,0.7282509097573108,0.444243495416992,0.3145746185560805
Tb927.11.10020,0.9005134271761814,,21.568457425252596,,3.682054661169332e-11,,14.928544147758263,7.0,0.014073935269998138,Tb927.11.10020,"short-chain dehydrogenase, putative",1,GO:0005741|mitochondrial outer membrane; GO:0016021|integral component of membrane; GO:0010608|posttranscriptional regulation of gene expression; GO:0020015|glycosome; GO:0016491|oxidoreductase activity,,0.8678023004267492,,,,0.738902596126553,0.6604380175049536,0.29558390153703923,,,,,0.8999279711884753,,0.7463376034560191,0.631628049057367,0.3751043367809835,0.2428503336510963,,,,,,,0.6419745752643461,,0.23001173898288116
Tb927.11.10030,0.8550590820104274,0.02575307392934949,8.890177759087337,1.654060256094515,0.2327708504552839,0.03584753448407593,8.955747955919922,2.0,0.02887021555025015,Tb927.11.10030;Tb927.11.10025,"60S ribosomal protein L29, putative;60S ribosomal protein L29, putative",1,GO:0006412|translation; GO:0005622|intracellular; GO:0003735|structural constituent of ribosome; GO:0005840|ribosome,,0.21819463510555406,0.9789587555600736,,0.9112294731608832,0.796146218828563,,0.3268011240705279,0.2994051553205551,,,,,,0.7199138571333131,0.5686726876700617,0.2272284125662748,0.23040517445376385,,,,,0.9201990898167224,0.7711925208580711,0.710948304863006,0.3552899939531213,0.28728388634682306
Tb927.11.10040,,,,,,,,none,,Tb927.11.10040,"hypothetical protein, conserved",0,GO:0005737|cytoplasm,,,,,,,,,,,,,,,,,,,,,,,,,0.6251193236056185,0.2787574205610464,
Tb927.11.10050,,,,,,,,none,,Tb927.11.10050,"LSU ribosomal protein, mitochondrial, putative",0,GO:0005739|mitochondrion; GO:0005762|mitochondrial large ribosomal subunit,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tb927.11.10060,0.9503975563763758,,25.831197812181372,,2.3397361825772127e-09,,17.883250691052247,10.0,0.02768893140249901,Tb927.11.10060,"Biotin--acetyl-CoA-carboxylase ligase, putative",1,GO:0097014|ciliary plasm; GO:0004077|biotin-[acetyl-CoA-carboxylase] ligase activity; GO:0006464|cellular protein modification process; GO:0009102|biotin biosynthetic process; GO:0005654|nucleoplasm; GO:0005737|cytoplasm,0.9523367723100522,0.9406171022995292,0.9281006107141822,0.9594954275975072,0.9213771530548815,0.8584965051897528,0.7826213342575719,0.43333055022125744,0.3335596372250223,0.9454312720734253,0.9366576068794976,0.930176361308361,0.956315458743176,0.908912936850516,0.8848871347300601,0.7554907641261823,0.4335892952178211,0.3188875901706239,0.9498765762369736,0.9363917269385518,0.9367840841961012,0.9263234299325492,0.9048924165608248,0.8435888115068467,0.7373596674750412,0.4384711779448621,0.3048537578806962
Tb927.11.10070,0.772653034478769,0.02822465914653222,16.687391643811768,1.6250689561765277,0.17019445270102196,0.029559231119186936,15.689513444150148,8.0,0.009910434951572707,Tb927.11.10070,"Bromodomain, putative",1,GO:0005515|protein binding; GO:0005634|nucleus,0.9531078479965699,0.9309958815887668,0.9197372925386192,,,0.7505603536105582,0.701866394262487,0.4030863218026024,0.3104320255208232,,,,,,0.8375284301206085,0.6646401503175277,0.38913436782409017,0.3163217609314579,,0.9217695954993724,0.920391679470063,,0.9359992905431734,0.7914288719985273,0.6389659470108149,0.36316103388376864,0.31803034379980544
Tb927.11.10080,0.9632358372996984,,26.44338708893207,,3.9064751433670613e-10,,18.307587909396798,10.0,0.009039227321354593,Tb927.11.10080,"LSU ribosomal protein, mitochondrial, putative",1,GO:0005739|mitochondrion; GO:0005762|mitochondrial large ribosomal subunit,0.9454807337984142,0.9200225903238112,,0.9170599088680592,0.9366399849030492,0.8291540597670659,0.7068919321788287,0.4275524284385429,0.3017323875071942,,,,0.9299719948836598,0.8793180077859349,0.849744606485897,0.7077883349400391,0.4656930406518545,0.3329151138101531,,,,0.9201133918508144,0.8772042589638993,0.8472792179628332,0.7247727950176628,0.4321402053521609,0.3350220214052623
